0,237.71828614341248
1,132.8953149483248
2,95.2590076151998
3,172.89041338923596
4,176.18990837788616
5,120.91642696641054
6,865.8709753767058
7,56.792558855900154
8,51.16392443451804
9,1106.9972822157445
10,770.6537051256986
11,94.5844951482098
12,249.76527866420153
13,82.93524712973179
14,68.83929412372584
15,95.63430638043303
16,39.300467170290034
17,150.77615719090133
18,91.15048024749608
19,282.8765178911486
20,186.76059194807806
21,207.68640875879376
22,170.73259703724742
23,78.1289373338984
24,57.27016257950318
25,122.69327012991562
26,61.48207586433641
27,141.63371333054053
28,67.17935136380517
29,131.28398843761434
30,152.05326600758607
31,244.00900244399185
32,240.41710966178775
33,53.10034506626967
34,85.43467882010307
35,234.35712371940525
36,71.66238709365328
37,167.35952538122066
38,133.42807988635255
39,203.8571416664021
40,198.2521535271806
41,771.3044443611591
42,211.2498031791275
43,105.98182297407864
44,133.5688410816571
45,101.89774640640387
46,210.25094749914402
47,63.38415794208334
48,77.90238480554662
49,70.30456749361763
50,107.92884496819727
51,86.81466520244842
52,103.43380170315972
53,68.83929412372584
54,75.68933854288083
55,98.59145889046412
56,146.27301078090593
57,86.66376636136451
58,188.78900647363727
59,80.09186338384308
60,128.27701477535388
61,65.61494487554432
62,105.5915654960125
63,278.533769778525
64,74.66218911531149
65,217.8911596613635
66,138.26467584297257
67,107.9190334672303
68,166.02775035816126
69,50.97523625795688
70,71.161552232931
71,124.30910055256317
72,302.70058638468197
73,88.72553716584261
74,276.47033159287474
75,106.18314272825012
76,471.3719616144704
77,64.97181180304841
78,102.96954082085263
79,84.82483852092051
80,247.40223794670857
81,78.56727945672033
82,136.9574072557434
83,102.00212621499121
84,142.47882331582068
85,193.13492957688328
86,123.44349587707357
87,85.89549775695089
88,185.85356578236738
89,80.91827386055809
90,104.76379711447036
91,183.84260818521292
92,77.05581741336923
93,178.75970920083904
94,207.02234066700524
95,82.9485343431987
96,132.49383733117713
97,257.7049235620113
98,76.26945221075253
99,295.33644449789097
100,61.44426777411143
101,61.19529907765864
102,52.96501213246768
103,78.56727945672033
104,91.03446441392539
105,40.76626830833218
106,172.74122631015294
107,95.99116592817545
108,135.97237720386144
109,81.52619020127153
110,121.98232960478389
111,68.92332666028335
112,75.68933854288083
113,221.24884390067
114,111.08784388252504
115,430.55195045404093
116,49.24643110037879
117,100.83827814726976
118,102.17153318921712
119,75.71551436823434
120,104.57121825566276
121,183.53398184541197
122,226.66789118321842
123,470.42544424485163
124,97.38685968878725
125,86.60967374372505
126,154.05639246896203
127,99.16761213169323
128,35.66277629378348
129,189.29684684034092
130,566.7439006482487
131,228.7202689361915
132,138.3683387941687
133,81.87159685549383
134,120.53676858553796
135,60.36179436568983
136,517.7690777602583
137,84.95224978440639
138,61.568759724583806
139,88.97504161582862
140,117.626982657525
141,614.4496449641858
142,255.20132946514332
143,107.84587325153464
144,123.46731902929898
145,63.197606947354636
146,127.80148646528698
147,135.64500821279927
148,88.67507759784594
149,184.025681454576
150,188.18780198362214
151,69.29820878585224
152,124.84303950018648
153,77.1160434277655
154,168.4766561533162
155,85.89549775695089
156,257.34038960809954
157,87.67623158186129
158,46.29404991582762
159,82.20182931914128
160,300.96832275162996
161,111.01369473240159
162,81.42563226846104
163,171.82200430199444
164,124.61481624621462
165,72.57933080883504
166,77.29381082182002
167,61.51575837793288
168,59.804876174309456
169,296.4765392076659
170,88.41346384944836
171,139.24062258429436
172,224.7446409084227
173,86.242072085029
174,48.8466433856019
175,744.4948120117975
176,79.95826319101747
177,233.94331414283872
178,74.57758916611573
179,89.83876000945489
180,117.75891224066423
181,56.74742779433519
182,91.15048024749608
183,128.0070831209338
184,58.0961520602198
185,75.18425327764967
186,68.51507354127155
187,117.1168551286603
188,128.33731413529853
189,75.62489352545145
190,209.73689958830568
191,94.02236963075089
192,63.231421058726376
193,65.63908927144432
194,141.41673976372002
195,169.90014223705475
196,84.28959392142055
197,132.9141236648356
198,101.74967226311198
199,211.645827255743
200,118.83647402839277
201,92.33589890719234
202,187.78098038029137
203,139.8920379811867
204,534.8666973196498
205,190.28154683013616
206,159.01992020218395
207,156.84944460439527
208,191.21177616123438
209,181.02657818691904
210,326.8565202313858
211,130.72045586710152
212,251.65770530007575
213,83.83484509292177
214,161.41367103413126
215,136.78880372841658
216,232.29040861330648
217,99.50201983093709
218,123.02555294470419
219,162.37261171694473
220,334.4759637511916
221,119.92731662085465
222,289.68766927715046
223,90.52172047647109
224,181.2844203661257
225,64.25082373949682
226,68.47602244578266
227,61.09374349100027
228,64.14742987296077
229,189.6754089049905
230,452.6840143523412
231,83.97920791700206
232,72.38769918341808
233,164.56939730018593
234,70.4248506210283
235,56.90506725224403
236,188.18708402068506
237,65.84716078028616
238,199.57457920975898
239,289.6040292124716
240,140.9252527166386
241,279.92406171672184
242,227.42152591852
243,83.9970437247153
244,77.44982008116006
245,148.5592201457033
246,721.469298319108
247,90.29916665336779
248,104.7422076655819
249,57.228195426364266
250,115.45995248148493
